Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00  263165/263165      __gnu_cxx::new_allocator<float>::new_allocator() [103]
-----------------------------------------------
                0.00    0.00  263165/263165      std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [108]
[106]    0.0    0.00    0.00  263165         std::allocator<float>::~allocator() [106]
                0.00    0.00  263165/263165      __gnu_cxx::new_allocator<float>::~new_allocator() [104]
-----------------------------------------------
                0.00    0.00  263165/263165      std::_Vector_base<float, std::allocator<float> >::_Vector_base() [109]
[107]    0.0    0.00    0.00  263165         std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [107]
                0.00    0.00  263165/263165      std::allocator<float>::allocator() [105]
-----------------------------------------------
                0.00    0.00  263165/263165      std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [110]
[108]    0.0    0.00    0.00  263165         std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [108]
                0.00    0.00  263165/263165      std::allocator<float>::~allocator() [106]
-----------------------------------------------
                0.00    0.00  263165/263165      std::vector<float, std::allocator<float> >::vector() [111]
[109]    0.0    0.00    0.00  263165         std::_Vector_base<float, std::allocator<float> >::_Vector_base() [109]
                0.00    0.00  263165/263165      std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [107]
-----------------------------------------------
                0.00    0.00  263165/263165      std::vector<float, std::allocator<float> >::~vector() [112]
[110]    0.0    0.00    0.00  263165         std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [110]
                0.00    0.00  263165/1052660     std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long) [78]
                0.00    0.00  263165/263165      std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [108]
-----------------------------------------------
                0.00    0.00  263165/263165      nearestNeighbors(cv::Point_<int>, cv::Mat, cv::Mat_<unsigned char>&, std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >&) [4]
[111]    0.0    0.00    0.00  263165         std::vector<float, std::allocator<float> >::vector() [111]
                0.00    0.00  263165/263165      std::_Vector_base<float, std::allocator<float> >::_Vector_base() [109]
-----------------------------------------------
                0.00    0.00  263165/263165      nearestNeighbors(cv::Point_<int>, cv::Mat, cv::Mat_<unsigned char>&, std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >&) [4]
[112]    0.0    0.00    0.00  263165         std::vector<float, std::allocator<float> >::~vector() [112]
                0.00    0.00  263165/2631650     std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [70]
                0.00    0.00  263165/263165      std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [110]
                0.00    0.00  263165/1052660     void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&) [82]
-----------------------------------------------
                0.00    0.00  233605/233605      mvl(std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > > const&, unsigned char) [3]
[113]    0.0    0.00    0.00  233605         std::sqrt(float) [113]
-----------------------------------------------
                0.00    0.00     513/513         main [1]
[114]    0.0    0.00    0.00     513         float& cv::Mat::at<float>(int, int) [114]
-----------------------------------------------
                0.00    0.00       1/61          std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::~vector() [164]
                0.00    0.00      60/61          std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >, cv::Point_<int> const&) [25]
[115]    0.0    0.00    0.00      61         std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_M_get_Tp_allocator() [115]
-----------------------------------------------
                0.00    0.00      20/60          __gnu_cxx::new_allocator<cv::Point_<int> >::allocate(unsigned long, void const*) [126]
                0.00    0.00      40/60          std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::max_size() const [118]
[116]    0.0    0.00    0.00      60         __gnu_cxx::new_allocator<cv::Point_<int> >::max_size() const [116]
-----------------------------------------------
                0.00    0.00      40/40          std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::max_size() const [118]
[117]    0.0    0.00    0.00      40         std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_M_get_Tp_allocator() const [117]
-----------------------------------------------
                0.00    0.00      40/40          std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_M_check_len(unsigned long, char const*) const [127]
[118]    0.0    0.00    0.00      40         std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::max_size() const [118]
                0.00    0.00      40/60          __gnu_cxx::new_allocator<cv::Point_<int> >::max_size() const [116]
                0.00    0.00      40/40          std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_M_get_Tp_allocator() const [117]
-----------------------------------------------
                0.00    0.00      21/21          void std::_Destroy<cv::Point_<int>*>(cv::Point_<int>*, cv::Point_<int>*) [123]
[119]    0.0    0.00    0.00      21         void std::_Destroy_aux<true>::__destroy<cv::Point_<int>*>(cv::Point_<int>*, cv::Point_<int>*) [119]
-----------------------------------------------
                0.00    0.00       1/21          std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::~_Vector_base() [155]
                0.00    0.00      20/21          std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >, cv::Point_<int> const&) [25]
[120]    0.0    0.00    0.00      21         std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_M_deallocate(cv::Point_<int>*, unsigned long) [120]
                0.00    0.00      20/20          __gnu_cxx::new_allocator<cv::Point_<int> >::deallocate(cv::Point_<int>*, unsigned long) [125]
-----------------------------------------------
                0.00    0.00       1/21          process_randomly(cv::Mat&, float (*)(std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > > const&, unsigned char), int) [2]
                0.00    0.00      20/21          std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::push_back(cv::Point_<int> const&) [20]
[121]    0.0    0.00    0.00      21         std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::end() [121]
                0.00    0.00      21/263211      __gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >::__normal_iterator(cv::Point_<int>* const&) [92]
-----------------------------------------------
                0.00    0.00       1/21          process_randomly(cv::Mat&, float (*)(std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > > const&, unsigned char), int) [2]
                0.00    0.00      20/21          std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >, cv::Point_<int> const&) [25]
[122]    0.0    0.00    0.00      21         std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::begin() [122]
                0.00    0.00      21/263211      __gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >::__normal_iterator(cv::Point_<int>* const&) [92]
-----------------------------------------------
                0.00    0.00      21/21          void std::_Destroy<cv::Point_<int>*, cv::Point_<int> >(cv::Point_<int>*, cv::Point_<int>*, std::allocator<cv::Point_<int> >&) [124]
[123]    0.0    0.00    0.00      21         void std::_Destroy<cv::Point_<int>*>(cv::Point_<int>*, cv::Point_<int>*) [123]
                0.00    0.00      21/21          void std::_Destroy_aux<true>::__destroy<cv::Point_<int>*>(cv::Point_<int>*, cv::Point_<int>*) [119]
-----------------------------------------------
                0.00    0.00       1/21          std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::~vector() [164]
                0.00    0.00      20/21          std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >, cv::Point_<int> const&) [25]
[124]    0.0    0.00    0.00      21         void std::_Destroy<cv::Point_<int>*, cv::Point_<int> >(cv::Point_<int>*, cv::Point_<int>*, std::allocator<cv::Point_<int> >&) [124]
                0.00    0.00      21/21          void std::_Destroy<cv::Point_<int>*>(cv::Point_<int>*, cv::Point_<int>*) [123]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_M_deallocate(cv::Point_<int>*, unsigned long) [120]
[125]    0.0    0.00    0.00      20         __gnu_cxx::new_allocator<cv::Point_<int> >::deallocate(cv::Point_<int>*, unsigned long) [125]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_M_allocate(unsigned long) [128]
[126]    0.0    0.00    0.00      20         __gnu_cxx::new_allocator<cv::Point_<int> >::allocate(unsigned long, void const*) [126]
                0.00    0.00      20/60          __gnu_cxx::new_allocator<cv::Point_<int> >::max_size() const [116]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >, cv::Point_<int> const&) [25]
[127]    0.0    0.00    0.00      20         std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_M_check_len(unsigned long, char const*) const [127]
                0.00    0.00      80/263250      std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::size() const [91]
                0.00    0.00      40/40          std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::max_size() const [118]
                0.00    0.00      20/789515      unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [83]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >, cv::Point_<int> const&) [25]
[128]    0.0    0.00    0.00      20         std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_M_allocate(unsigned long) [128]
                0.00    0.00      20/20          __gnu_cxx::new_allocator<cv::Point_<int> >::allocate(unsigned long, void const*) [126]
-----------------------------------------------
                0.00    0.00       2/2           cv::Mat::Mat(int, int, int) [131]
[129]    0.0    0.00    0.00       2         cv::Mat::create(int, int, int) [129]
-----------------------------------------------
                0.00    0.00       2/2           cv::Mat::Mat(int, int, int) [131]
[130]    0.0    0.00    0.00       2         cv::Mat::initEmpty() [130]
-----------------------------------------------
                0.00    0.00       1/2           process_randomly(cv::Mat&, float (*)(std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > > const&, unsigned char), int) [2]
                0.00    0.00       1/2           cv::Mat_<unsigned char>::Mat_(int, int, unsigned char const&) [48]
[131]    0.0    0.00    0.00       2         cv::Mat::Mat(int, int, int) [131]
                0.00    0.00       2/263167      cv::Mat::MSize::MSize(int*) [100]
                0.00    0.00       2/2           cv::Mat::initEmpty() [130]
                0.00    0.00       2/263167      cv::Mat::MStep::MStep() [101]
                0.00    0.00       2/2           cv::Mat::create(int, int, int) [129]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::pair<unsigned char, float> >::~allocator() [133]
[132]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::pair<unsigned char, float> >::~new_allocator() [132]
-----------------------------------------------
                0.00    0.00       1/2           process_randomly(cv::Mat&, float (*)(std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > > const&, unsigned char), int) [2]
                0.00    0.00       1/2           std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::_Vector_impl::~_Vector_impl() [158]
[133]    0.0    0.00    0.00       2         std::allocator<std::pair<unsigned char, float> >::~allocator() [133]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::pair<unsigned char, float> >::~new_allocator() [132]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::~vector() [165]
                0.00    0.00       1/2           std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::_M_fill_initialize(unsigned long, std::pair<unsigned char, float> const&) [61]
[134]    0.0    0.00    0.00       2         std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::_M_get_Tp_allocator() [134]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [182]
[135]    0.0    0.00    0.00       1         global constructors keyed to dist(cv::Point_<int>, cv::Point_<int>) [135]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [136]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to dist(cv::Point_<int>, cv::Point_<int>) [135]
[136]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [136]
-----------------------------------------------
                0.00    0.00       1/1           cv::Scalar_<double>::Scalar_(double) [50]
[137]    0.0    0.00    0.00       1         cv::Vec<double, 4>::Vec() [137]
                0.00    0.00       1/1           cv::Matx<double, 4, 1>::Matx() [139]
-----------------------------------------------
                0.00    0.00       1/1           process_randomly(cv::Mat&, float (*)(std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > > const&, unsigned char), int) [2]
[138]    0.0    0.00    0.00       1         cv::Mat_<unsigned char>::~Mat_() [138]
                0.00    0.00       1/263168      cv::Mat::~Mat() [99]
-----------------------------------------------
                0.00    0.00       1/1           cv::Vec<double, 4>::Vec() [137]
[139]    0.0    0.00    0.00       1         cv::Matx<double, 4, 1>::Matx() [139]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<cv::Point_<int> >::allocator() [147]
[140]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<cv::Point_<int> >::new_allocator() [140]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<cv::Point_<int> >::~allocator() [148]
[141]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<cv::Point_<int> >::~new_allocator() [141]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::_M_deallocate(std::pair<unsigned char, float>*, unsigned long) [159]
[142]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<unsigned char, float> >::deallocate(std::pair<unsigned char, float>*, unsigned long) [142]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::_M_allocate(unsigned long) [156]
[143]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<unsigned char, float> >::allocate(unsigned long, void const*) [143]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::pair<unsigned char, float> >::max_size() const [146]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::pair<unsigned char, float> >::allocator(std::allocator<std::pair<unsigned char, float> > const&) [149]
[144]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<unsigned char, float> >::new_allocator(__gnu_cxx::new_allocator<std::pair<unsigned char, float> > const&) [144]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::pair<unsigned char, float> >::allocator() [150]
[145]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<unsigned char, float> >::new_allocator() [145]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::pair<unsigned char, float> >::allocate(unsigned long, void const*) [143]
[146]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<unsigned char, float> >::max_size() const [146]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_Vector_impl::_Vector_impl() [152]
[147]    0.0    0.00    0.00       1         std::allocator<cv::Point_<int> >::allocator() [147]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<cv::Point_<int> >::new_allocator() [140]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_Vector_impl::~_Vector_impl() [153]
[148]    0.0    0.00    0.00       1         std::allocator<cv::Point_<int> >::~allocator() [148]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<cv::Point_<int> >::~new_allocator() [141]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::_Vector_impl::_Vector_impl(std::allocator<std::pair<unsigned char, float> > const&) [157]
[149]    0.0    0.00    0.00       1         std::allocator<std::pair<unsigned char, float> >::allocator(std::allocator<std::pair<unsigned char, float> > const&) [149]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::pair<unsigned char, float> >::new_allocator(__gnu_cxx::new_allocator<std::pair<unsigned char, float> > const&) [144]
-----------------------------------------------
                0.00    0.00       1/1           process_randomly(cv::Mat&, float (*)(std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > > const&, unsigned char), int) [2]
[150]    0.0    0.00    0.00       1         std::allocator<std::pair<unsigned char, float> >::allocator() [150]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::pair<unsigned char, float> >::new_allocator() [145]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::pair<unsigned char, float>*>(std::pair<unsigned char, float>*, std::pair<unsigned char, float>*) [166]
[151]    0.0    0.00    0.00       1         void std::_Destroy_aux<true>::__destroy<std::pair<unsigned char, float>*>(std::pair<unsigned char, float>*, std::pair<unsigned char, float>*) [151]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_Vector_base() [154]
[152]    0.0    0.00    0.00       1         std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_Vector_impl::_Vector_impl() [152]
                0.00    0.00       1/1           std::allocator<cv::Point_<int> >::allocator() [147]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::~_Vector_base() [155]
[153]    0.0    0.00    0.00       1         std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_Vector_impl::~_Vector_impl() [153]
                0.00    0.00       1/1           std::allocator<cv::Point_<int> >::~allocator() [148]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::vector() [163]
[154]    0.0    0.00    0.00       1         std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_Vector_base() [154]
                0.00    0.00       1/1           std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_Vector_impl::_Vector_impl() [152]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::~vector() [164]
[155]    0.0    0.00    0.00       1         std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::~_Vector_base() [155]
                0.00    0.00       1/21          std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_M_deallocate(cv::Point_<int>*, unsigned long) [120]
                0.00    0.00       1/1           std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_Vector_impl::~_Vector_impl() [153]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::_Vector_base(unsigned long, std::allocator<std::pair<unsigned char, float> > const&) [160]
[156]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::_M_allocate(unsigned long) [156]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::pair<unsigned char, float> >::allocate(unsigned long, void const*) [143]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::_Vector_base(unsigned long, std::allocator<std::pair<unsigned char, float> > const&) [160]
[157]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::_Vector_impl::_Vector_impl(std::allocator<std::pair<unsigned char, float> > const&) [157]
                0.00    0.00       1/1           std::allocator<std::pair<unsigned char, float> >::allocator(std::allocator<std::pair<unsigned char, float> > const&) [149]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::~_Vector_base() [161]
[158]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::_Vector_impl::~_Vector_impl() [158]
                0.00    0.00       1/2           std::allocator<std::pair<unsigned char, float> >::~allocator() [133]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::~_Vector_base() [161]
[159]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::_M_deallocate(std::pair<unsigned char, float>*, unsigned long) [159]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::pair<unsigned char, float> >::deallocate(std::pair<unsigned char, float>*, unsigned long) [142]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::vector(unsigned long, std::pair<unsigned char, float> const&, std::allocator<std::pair<unsigned char, float> > const&) [62]
[160]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::_Vector_base(unsigned long, std::allocator<std::pair<unsigned char, float> > const&) [160]
                0.00    0.00       1/1           std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::_Vector_impl::_Vector_impl(std::allocator<std::pair<unsigned char, float> > const&) [157]
                0.00    0.00       1/1           std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::_M_allocate(unsigned long) [156]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::~vector() [165]
[161]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::~_Vector_base() [161]
                0.00    0.00       1/1           std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::_M_deallocate(std::pair<unsigned char, float>*, unsigned long) [159]
                0.00    0.00       1/1           std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::_Vector_impl::~_Vector_impl() [158]
-----------------------------------------------
                0.00    0.00       1/1           process_randomly(cv::Mat&, float (*)(std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > > const&, unsigned char), int) [2]
[162]    0.0    0.00    0.00       1         std::pair<unsigned char, float>::pair() [162]
-----------------------------------------------
                0.00    0.00       1/1           process_randomly(cv::Mat&, float (*)(std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > > const&, unsigned char), int) [2]
[163]    0.0    0.00    0.00       1         std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::vector() [163]
                0.00    0.00       1/1           std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_Vector_base() [154]
-----------------------------------------------
                0.00    0.00       1/1           process_randomly(cv::Mat&, float (*)(std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > > const&, unsigned char), int) [2]
[164]    0.0    0.00    0.00       1         std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::~vector() [164]
                0.00    0.00       1/61          std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_M_get_Tp_allocator() [115]
                0.00    0.00       1/21          void std::_Destroy<cv::Point_<int>*, cv::Point_<int> >(cv::Point_<int>*, cv::Point_<int>*, std::allocator<cv::Point_<int> >&) [124]
                0.00    0.00       1/1           std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::~_Vector_base() [155]
-----------------------------------------------
                0.00    0.00       1/1           process_randomly(cv::Mat&, float (*)(std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > > const&, unsigned char), int) [2]
[165]    0.0    0.00    0.00       1         std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::~vector() [165]
                0.00    0.00       1/2           std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::_M_get_Tp_allocator() [134]
                0.00    0.00       1/1           void std::_Destroy<std::pair<unsigned char, float>*, std::pair<unsigned char, float> >(std::pair<unsigned char, float>*, std::pair<unsigned char, float>*, std::allocator<std::pair<unsigned char, float> >&) [167]
                0.00    0.00       1/1           std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::~_Vector_base() [161]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::pair<unsigned char, float>*, std::pair<unsigned char, float> >(std::pair<unsigned char, float>*, std::pair<unsigned char, float>*, std::allocator<std::pair<unsigned char, float> >&) [167]
[166]    0.0    0.00    0.00       1         void std::_Destroy<std::pair<unsigned char, float>*>(std::pair<unsigned char, float>*, std::pair<unsigned char, float>*) [166]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<std::pair<unsigned char, float>*>(std::pair<unsigned char, float>*, std::pair<unsigned char, float>*) [151]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::~vector() [165]
[167]    0.0    0.00    0.00       1         void std::_Destroy<std::pair<unsigned char, float>*, std::pair<unsigned char, float> >(std::pair<unsigned char, float>*, std::pair<unsigned char, float>*, std::allocator<std::pair<unsigned char, float> >&) [167]
                0.00    0.00       1/1           void std::_Destroy<std::pair<unsigned char, float>*>(std::pair<unsigned char, float>*, std::pair<unsigned char, float>*) [166]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
